day,store_type,channel,campaign_network,installs,cost,all_revenue_total_d0,all_revenue_total_d3,all_revenue_total_d7,all_revenue_total_d14,all_revenue_total_d30,all_revenue_total_d60,all_revenue_total_d90,all_revenue_total_d120,all_revenue_total_m6,retention_rate_d1,retention_rate_d3,retention_rate_d14,retention_rate_d30,retention_rate_d60,retention_rate_d90,retention_rate_d120,retention_rate_m6,ecpi_all
2025-06-18,app_store,Organic,unknown,388,0.0,72.8844,95.7952,246.0582,265.0506,321.7354,329.3696,332.9248,334.0276,337.6944,0.2088,0.116,0.0567,0.0387,0.0232,0.0077,0.0077,0.0412,0.0
2025-11-30,app_store,Organic,unknown,388,0.0,23.1912,116.6198,137.8784,173.4704,225.4178,359.3405,367.8684,369.644,0.0,0.2113,0.1392,0.0438,0.0309,0.0232,0.018,0.0103,0.0,0.0
2025-12-15,app_store,Organic,unknown,388,0.0,45.964,184.0869,311.8615,330.3908,341.4088,378.6541,390.04,395.4239,0.0,0.2552,0.1521,0.067,0.0387,0.0284,0.0309,0.018,0.0,0.0
2026-04-11,app_store,Organic,unknown,388,0.0,79.9434,123.4818,228.9074,0.0,0.0,0.0,0.0,0.0,0.0,0.2242,0.1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-27,app_store,Organic,unknown,387,0.0,21.5001,49.4592,75.3735,120.0428,221.6512,341.5621,367.7785,371.4674,0.0,0.1964,0.124,0.0465,0.0258,0.0207,0.0207,0.0129,0.0,0.0
2026-01-15,google_play,Google Ads,[GA] WG - Android - Play3 - LATAM,386,33.3921,2.0481,3.1597,3.9484,4.3885,4.8384,5.1117,5.3371,0.0,0.0,0.1658,0.0959,0.0233,0.0104,0.0026,0.0,0.0,0.0,0.0865
2026-02-28,app_store,Organic,unknown,386,0.0,48.3867,96.085,108.7164,120.5144,143.037,0.0,0.0,0.0,0.0,0.2617,0.1373,0.0751,0.044,0.0,0.0,0.0,0.0,0.0
2025-02-09,app_store,Organic,unknown,385,0.0,27.2686,44.3656,52.8632,61.7464,70.8506,90.8715,95.6152,100.7026,119.6539,0.2468,0.1532,0.0805,0.0416,0.0338,0.0312,0.026,0.0442,0.0
2025-03-15,app_store,Organic,unknown,384,0.0,207.9839,392.8867,586.9635,750.2402,1025.2774,1178.9169,1359.7479,1952.637,2400.4817,0.276,0.1875,0.1198,0.0885,0.0729,0.0729,0.0677,0.112,0.0
2025-07-23,app_store,Organic,unknown,384,0.0,16.9627,30.6509,39.8754,53.9534,63.0424,75.5534,85.8262,108.1902,134.1053,0.2396,0.1406,0.0573,0.026,0.0156,0.0182,0.0234,0.0365,0.0
2025-07-09,app_store,Organic,unknown,383,0.0,14.5965,25.9561,30.527,37.1051,48.5362,64.7848,69.8751,75.3138,91.3014,0.201,0.1201,0.0679,0.0261,0.0183,0.0131,0.0104,0.0339,0.0
2025-11-24,app_store,Organic,unknown,380,0.0,35.7034,55.2166,59.3678,69.7988,97.384,142.968,158.6512,164.6714,0.0,0.2526,0.1579,0.0763,0.0553,0.0289,0.0079,0.0184,0.0,0.0
2026-01-05,google_play,Google Ads,[GA] WG - Android - Play3 - Brazil,380,27.6278,1.0219,1.4509,3.4172,3.595,3.6848,4.0136,4.2654,0.0,0.0,0.1053,0.0632,0.0184,0.0026,0.0026,0.0,0.0,0.0,0.0727
2026-04-01,app_store,Organic,unknown,380,0.0,11.213,33.3471,51.8986,73.5043,0.0,0.0,0.0,0.0,0.0,0.2474,0.1684,0.0789,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15,app_store,Organic,unknown,379,0.0,39.2709,57.681,76.2673,91.4172,131.6063,201.8476,214.0658,222.3908,266.7458,0.2982,0.1979,0.1082,0.0633,0.0237,0.0211,0.0158,0.0554,0.0
2025-07-29,app_store,Organic,unknown,379,0.0,21.5881,40.7541,61.822,77.2152,88.8102,99.1107,107.8826,115.9652,158.3661,0.2375,0.1636,0.0369,0.0317,0.0237,0.0185,0.0132,0.0449,0.0
2025-08-02,app_store,Organic,unknown,379,0.0,51.8313,127.7024,207.1336,275.1394,355.3969,383.567,433.2452,481.692,525.4176,0.2348,0.1557,0.0765,0.058,0.0264,0.0158,0.0158,0.0528,0.0
2025-08-17,app_store,Organic,unknown,379,0.0,28.7709,55.0927,71.4059,88.6127,130.2013,153.756,163.899,196.506,220.4345,0.2032,0.1398,0.0396,0.0422,0.0264,0.0185,0.0132,0.0475,0.0
2026-02-21,app_store,Organic,unknown,379,0.0,15.2621,78.5257,122.2022,128.7538,163.1012,0.0,0.0,0.0,0.0,0.1662,0.124,0.0633,0.0475,0.0,0.0,0.0,0.0,0.0
2025-08-20,app_store,Organic,unknown,378,0.0,66.0436,100.9832,188.0148,197.4818,262.3414,475.7049,530.3483,571.9972,690.7007,0.2302,0.1349,0.0529,0.0397,0.0291,0.0185,0.0185,0.0556,0.0
2025-08-24,app_store,Organic,unknown,378,0.0,18.5911,30.699,42.2282,53.5768,76.3221,92.2799,114.0057,126.59,143.9508,0.2222,0.1402,0.0608,0.0265,0.0185,0.0132,0.0185,0.0291,0.0
2026-01-17,google_play,Google Ads,[GA] WG - Android - Play5 - Brazil,378,42.037,0.9677,1.1231,1.3064,1.4598,1.7188,1.93,2.0376,0.0,0.0,0.0794,0.0476,0.0185,0.0053,0.0053,0.0053,0.0,0.0,0.1112
2025-01-14,app_store,Organic,unknown,377,0.0,41.1611,60.7602,215.7774,231.1528,261.0898,335.1432,356.5013,368.0468,369.5125,0.321,0.2361,0.1008,0.0451,0.0398,0.0186,0.0106,0.0398,0.0
2025-11-21,app_store,Organic,unknown,377,0.0,27.3022,62.8383,78.8812,123.6239,148.5347,209.67,239.3648,249.7278,0.0,0.2016,0.1353,0.0796,0.0557,0.0318,0.0265,0.0133,0.0,0.0
2025-01-17,app_store,Organic,unknown,376,0.0,28.2758,64.3235,81.7701,112.5346,127.633,162.544,185.4043,205.6364,417.0198,0.3218,0.2207,0.0798,0.0399,0.0293,0.0213,0.016,0.0452,0.0
2025-07-25,app_store,Organic,unknown,376,0.0,40.8312,59.0617,69.6773,76.6871,93.7006,113.6632,121.9345,128.3886,146.1794,0.25,0.1516,0.0691,0.0426,0.0293,0.0266,0.0266,0.0532,0.0
2025-08-19,app_store,Organic,unknown,376,0.0,56.4508,109.5348,136.3374,172.4656,292.7545,304.1226,333.3072,343.9354,371.3578,0.266,0.1649,0.0638,0.0399,0.0266,0.016,0.0106,0.0399,0.0
2026-02-14,app_store,Organic,unknown,376,0.0,85.8312,165.9216,251.0379,296.5824,333.1847,376.8756,0.0,0.0,0.0,0.2128,0.1356,0.0532,0.0479,0.0266,0.0,0.0,0.0,0.0
2026-02-23,app_store,Organic,unknown,376,0.0,160.3167,298.4374,440.3238,470.5162,572.5776,0.0,0.0,0.0,0.0,0.2713,0.1782,0.1064,0.0559,0.0,0.0,0.0,0.0,0.0
2025-07-26,app_store,Organic,unknown,375,0.0,33.285,61.5756,102.3959,141.2922,164.7158,202.6483,226.4635,248.0044,330.6769,0.224,0.1307,0.0667,0.04,0.032,0.0213,0.016,0.056,0.0
2025-08-03,app_store,Organic,unknown,374,0.0,44.7251,95.6986,108.553,243.4245,415.7296,463.0174,504.4167,512.1555,534.3654,0.2807,0.1684,0.0508,0.0401,0.0348,0.0187,0.016,0.0428,0.0
2025-08-18,app_store,Organic,unknown,374,0.0,27.3461,42.5621,51.0126,62.6596,68.7375,77.424,84.2626,95.736,109.7035,0.2112,0.1123,0.0481,0.0348,0.016,0.016,0.0134,0.0348,0.0
2025-11-16,app_store,Organic,unknown,374,0.0,27.8906,39.1322,100.2617,135.4135,153.1678,192.5672,196.6107,200.2212,0.0,0.2353,0.1337,0.0856,0.0481,0.0267,0.016,0.0107,0.0,0.0
2025-01-05,google_play,Google Ads,[GA] WG - Android - ROAS - Italy,373,165.8384,33.7534,64.9432,78.6028,94.871,121.6344,152.6166,160.9554,165.5748,194.5451,0.244,0.1609,0.0885,0.0617,0.0509,0.0295,0.0214,0.0429,0.4446
2025-08-01,app_store,Organic,unknown,373,0.0,28.1768,47.7193,83.3858,97.8714,113.9739,131.1483,151.4164,164.2392,200.5584,0.2145,0.1528,0.0697,0.0241,0.0134,0.0241,0.0134,0.0402,0.0
2026-02-20,app_store,Organic,unknown,373,0.0,21.277,38.3293,60.6916,95.1012,136.6027,0.0,0.0,0.0,0.0,0.2118,0.1475,0.0777,0.0456,0.0,0.0,0.0,0.0,0.0
2025-01-25,app_store,Organic,unknown,372,0.0,22.9359,45.9601,66.9484,83.2383,109.5102,146.2626,168.3536,189.7994,210.5936,0.2177,0.1398,0.0887,0.0591,0.0403,0.0242,0.0269,0.0672,0.0
2025-07-28,app_store,Organic,unknown,372,0.0,20.9583,47.3108,56.2454,65.407,81.7071,134.4052,187.8357,216.0214,231.3812,0.2554,0.1828,0.0753,0.0457,0.0323,0.0296,0.0215,0.0484,0.0
2026-02-13,app_store,Organic,unknown,372,0.0,14.2423,31.6517,37.5688,47.871,59.7778,67.2792,0.0,0.0,0.0,0.2151,0.1344,0.0726,0.0484,0.0134,0.0,0.0,0.0,0.0
2026-03-28,app_store,Organic,unknown,372,0.0,35.7587,55.6228,83.3926,97.8887,0.0,0.0,0.0,0.0,0.0,0.1962,0.1237,0.043,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,app_store,Organic,unknown,371,0.0,30.5032,48.5555,70.8236,93.8069,131.1236,170.1637,186.2301,192.1389,0.0,0.248,0.1698,0.062,0.0593,0.035,0.0243,0.0216,0.0,0.0
2025-02-15,app_store,Organic,unknown,370,0.0,85.4938,97.8846,141.4946,166.8285,236.5998,254.7242,269.357,295.937,370.4627,0.2162,0.1243,0.0622,0.0378,0.0324,0.0216,0.0243,0.0595,0.0
2025-11-15,app_store,Organic,unknown,369,0.0,15.1407,31.6712,39.0957,45.0828,64.2037,92.7143,134.8789,145.7966,0.0,0.252,0.1382,0.0542,0.0515,0.0352,0.0352,0.0217,0.0,0.0
2025-01-27,app_store,Organic,unknown,368,0.0,22.3428,74.1139,87.3469,101.8308,139.682,168.9028,184.5476,193.9135,268.927,0.2527,0.1603,0.0679,0.0489,0.0136,0.0082,0.0082,0.0516,0.0
2025-11-20,app_store,Organic,unknown,368,0.0,27.457,58.5255,80.1416,91.295,106.3139,118.6846,124.0352,126.2004,0.0,0.2473,0.106,0.0462,0.038,0.0245,0.0163,0.019,0.0,0.0
2025-02-08,app_store,Organic,unknown,366,0.0,22.9493,38.9104,47.9952,61.9842,175.747,197.2333,215.1742,217.8962,228.4108,0.2131,0.1366,0.0546,0.0492,0.0301,0.0246,0.0191,0.0437,0.0
2026-02-04,app_store,Organic,unknown,366,0.0,228.5518,289.4812,309.1202,328.83,368.2959,415.1417,0.0,0.0,0.0,0.2541,0.1503,0.1038,0.0383,0.0273,0.0,0.0,0.0,0.0
2026-02-10,app_store,Organic,unknown,366,0.0,24.6882,46.4206,72.145,74.8258,87.4435,104.2038,0.0,0.0,0.0,0.2322,0.1448,0.0656,0.041,0.0273,0.0,0.0,0.0,0.0
2026-02-18,app_store,Organic,unknown,366,0.0,12.72,22.1474,41.9156,53.4108,57.673,67.2124,0.0,0.0,0.0,0.2404,0.1148,0.0601,0.0437,0.0191,0.0,0.0,0.0,0.0
2025-04-19,app_store,Organic,unknown,365,0.0,17.6045,40.0517,51.3989,57.8276,67.7367,84.9845,101.3285,109.2613,122.1203,0.2411,0.1315,0.0849,0.0548,0.0466,0.0219,0.0082,0.0384,0.0
2025-04-26,app_store,Organic,unknown,365,0.0,37.0256,100.0004,129.9928,158.9669,186.6175,265.0783,336.5676,441.9254,512.6628,0.2329,0.1808,0.0932,0.0603,0.0411,0.0274,0.0329,0.0658,0.0
2025-04-28,app_store,Organic,unknown,364,0.0,32.6476,50.3412,59.6485,73.2058,100.8368,111.3399,126.1574,132.7934,140.009,0.2555,0.1181,0.0797,0.0522,0.0137,0.0192,0.011,0.0385,0.0
2025-05-02,app_store,Organic,unknown,364,0.0,26.9166,50.4866,81.204,121.6117,163.5723,217.2224,229.7917,248.1206,269.8547,0.2445,0.1401,0.0714,0.0495,0.0275,0.0165,0.0082,0.0467,0.0
2025-05-11,app_store,Organic,unknown,364,0.0,31.8781,59.3523,73.7799,99.1535,145.6522,172.9892,202.0589,213.9044,344.6865,0.2692,0.1813,0.0962,0.0632,0.0357,0.033,0.0247,0.0632,0.0
2025-07-27,app_store,Organic,unknown,364,0.0,128.3835,148.3008,174.8475,188.2975,201.4249,254.0216,313.3288,346.6534,379.143,0.239,0.1484,0.0714,0.0357,0.0165,0.0137,0.011,0.0549,0.0
2026-02-05,app_store,Organic,unknown,364,0.0,61.7508,83.7152,122.4754,143.1585,150.3002,162.8015,0.0,0.0,0.0,0.2445,0.1484,0.0714,0.0412,0.0357,0.0,0.0,0.0,0.0
2025-10-19,app_store,Organic,unknown,363,0.0,47.254,132.1254,214.5455,407.6116,544.8184,618.0213,712.21,1102.1666,1235.8685,0.2094,0.1405,0.0799,0.0606,0.0303,0.0275,0.0193,0.022,0.0
2025-11-12,app_store,Organic,unknown,363,0.0,33.092,45.4852,53.8844,66.028,88.6536,122.3242,138.9632,143.7061,0.0,0.2672,0.1377,0.0689,0.0441,0.0248,0.0138,0.0165,0.0,0.0
2025-04-22,app_store,Organic,unknown,362,0.0,19.7535,39.5021,53.7454,58.5196,106.8928,140.4787,144.8728,151.1054,204.4968,0.2403,0.1354,0.0442,0.0276,0.0166,0.0166,0.011,0.0497,0.0
2025-10-26,app_store,Organic,unknown,362,0.0,18.3242,41.2605,71.4742,81.3724,121.5306,131.7224,143.1046,149.1522,0.0,0.2099,0.1519,0.058,0.0359,0.0276,0.0276,0.0249,0.0,0.0
2025-07-04,app_store,Organic,unknown,361,0.0,22.093,112.4185,224.125,243.3591,285.9801,346.362,379.3765,393.0023,465.3129,0.241,0.1773,0.072,0.0416,0.0277,0.0332,0.0166,0.0443,0.0
2025-09-16,app_store,Organic,unknown,361,0.0,53.1361,63.3467,84.8282,88.0602,104.0601,131.344,140.9188,150.6902,172.4258,0.2188,0.1385,0.0499,0.0332,0.0111,0.0111,0.0111,0.0194,0.0
2025-09-14,app_store,Organic,unknown,360,0.0,36.7125,55.1347,69.427,96.3854,152.4168,224.4607,264.4489,325.6164,428.3334,0.1889,0.1389,0.0667,0.0333,0.0222,0.025,0.0278,0.0722,0.0
2025-12-05,app_store,Organic,unknown,360,0.0,25.8262,42.7786,51.9457,61.4582,78.3675,97.6645,111.4848,118.6274,0.0,0.2111,0.1611,0.0806,0.0583,0.0333,0.0194,0.0139,0.0,0.0
2025-01-24,app_store,Organic,unknown,359,0.0,23.9246,42.3801,52.5369,60.3404,74.3336,88.8165,108.8626,112.684,121.1062,0.2201,0.1727,0.0724,0.0418,0.0334,0.0139,0.0139,0.0446,0.0
2025-04-02,app_store,Organic,unknown,359,0.0,14.5985,27.3409,38.5982,45.8864,101.816,122.6808,149.2198,169.2468,188.0972,0.2396,0.1421,0.0641,0.0501,0.0306,0.0139,0.0195,0.0696,0.0
2025-08-04,app_store,Organic,unknown,359,0.0,28.328,75.7227,85.8101,95.6262,155.8347,230.7636,349.1435,366.325,650.7727,0.2451,0.1643,0.0529,0.0501,0.0279,0.0306,0.0195,0.0529,0.0
2025-01-03,google_play,Google Ads,[GA] WG - Android - ROAS - Italy,358,137.8355,35.1022,73.492,82.7639,88.3044,93.6944,137.8997,146.9531,149.3198,171.6739,0.2877,0.1648,0.0838,0.0587,0.0307,0.0223,0.0223,0.0307,0.385
2025-04-14,app_store,Organic,unknown,358,0.0,20.205,32.0504,39.1961,49.9217,57.911,63.9608,68.75,72.5695,74.884,0.2765,0.1788,0.081,0.0531,0.0168,0.014,0.0056,0.0475,0.0
2025-07-14,app_store,Organic,unknown,358,0.0,24.058,43.0948,52.9898,67.2159,80.3796,101.9233,118.1824,138.5206,156.5261,0.2207,0.1508,0.0531,0.0168,0.0168,0.0112,0.0084,0.0391,0.0
2026-03-27,app_store,Organic,unknown,358,0.0,108.6981,136.7408,159.0379,193.7219,0.0,0.0,0.0,0.0,0.0,0.2626,0.1816,0.1089,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,app_store,Organic,unknown,357,0.0,25.4674,73.1552,108.1864,125.5982,190.2133,232.8164,237.9418,241.5527,256.0344,0.2409,0.1933,0.1008,0.0504,0.0336,0.0224,0.0308,0.0616,0.0
2025-03-21,app_store,Organic,unknown,357,0.0,45.4672,76.8594,101.6371,510.2161,526.307,577.7561,606.2554,630.6764,674.9144,0.2325,0.1849,0.0644,0.0252,0.028,0.0196,0.0112,0.042,0.0
2025-08-07,app_store,Organic,unknown,357,0.0,30.7866,54.3577,62.7961,72.556,86.5107,102.5168,110.0679,117.1089,130.1749,0.2185,0.1513,0.0672,0.0476,0.0224,0.0084,0.0168,0.0392,0.0
2026-01-13,google_play,Google Ads,[GA] WG - Android - Play3 - Brazil,357,32.7762,1.0549,1.5022,1.7904,2.0106,2.5783,2.8965,2.9464,0.0,0.0,0.1289,0.0672,0.0112,0.014,0.0028,0.0056,0.0,0.0,0.0918
2026-01-19,google_play,Google Ads,[GA] WG - Android - Play5 - LATAM,357,22.5666,1.4442,1.9825,2.4667,4.2741,5.1166,6.3514,6.3805,0.0,0.0,0.1709,0.0952,0.0336,0.0224,0.0056,0.0028,0.0,0.0,0.0632
2025-01-28,app_store,Organic,unknown,356,0.0,30.2336,55.3796,84.1296,108.5358,158.7465,185.0414,205.3755,225.7085,238.3584,0.2893,0.1798,0.0983,0.0534,0.0225,0.0169,0.0253,0.0449,0.0
2025-03-27,app_store,Organic,unknown,356,0.0,17.1981,25.1511,30.53,37.2177,48.9989,72.1799,79.061,90.4833,94.1376,0.2331,0.1713,0.0646,0.0393,0.0309,0.0225,0.0197,0.0506,0.0
2025-05-07,app_store,Organic,unknown,356,0.0,27.27,45.3536,65.2916,74.7452,105.646,117.2774,119.2398,129.027,133.1248,0.2472,0.1461,0.0787,0.0421,0.014,0.014,0.0084,0.0449,0.0
2025-10-05,app_store,Organic,unknown,356,0.0,32.2577,47.5179,57.0908,66.0324,102.9876,124.8972,136.2942,147.144,151.7856,0.2051,0.1517,0.073,0.0449,0.0253,0.0225,0.0169,0.0309,0.0
2025-12-06,app_store,Organic,unknown,356,0.0,12.8381,24.2415,36.0676,38.0087,51.332,66.0643,81.818,96.8686,0.0,0.2079,0.132,0.0618,0.0337,0.0225,0.0112,0.014,0.0,0.0
2026-02-12,app_store,Organic,unknown,356,0.0,14.2868,45.3959,61.7377,126.1624,157.2082,196.3,0.0,0.0,0.0,0.2135,0.1433,0.0899,0.0421,0.0253,0.0,0.0,0.0,0.0
2025-03-22,app_store,Organic,unknown,355,0.0,35.7285,63.1719,87.0733,101.95,204.993,394.6053,534.8376,683.4127,749.3132,0.2423,0.1493,0.0535,0.0507,0.0338,0.0197,0.0169,0.0507,0.0
2025-04-23,app_store,Organic,unknown,355,0.0,35.0065,65.5074,141.5878,212.8416,301.0498,333.0358,389.3506,407.7098,549.1002,0.2704,0.1775,0.0761,0.0563,0.0197,0.0169,0.0197,0.0507,0.0
2025-07-24,app_store,Organic,unknown,355,0.0,79.8832,137.8215,155.2022,224.7478,256.1278,398.7578,475.1074,507.8233,527.036,0.1944,0.1465,0.0789,0.0338,0.0282,0.0113,0.0028,0.0479,0.0
2025-01-30,app_store,Organic,unknown,354,0.0,17.9398,30.2474,39.1459,57.5744,74.2385,102.5713,132.9429,144.6471,170.1949,0.2401,0.1469,0.0565,0.0198,0.0198,0.0311,0.0141,0.0367,0.0
2025-03-09,app_store,Organic,unknown,354,0.0,21.7956,35.9825,58.6774,70.2049,98.6612,118.2051,130.3606,133.6308,137.1824,0.2514,0.1638,0.065,0.0508,0.0198,0.0085,0.0085,0.0395,0.0
2025-07-11,app_store,Organic,unknown,354,0.0,37.7134,60.638,85.7682,98.3244,178.384,201.6914,249.1852,259.7965,693.2344,0.209,0.1525,0.0424,0.0254,0.0085,0.0085,0.0028,0.0537,0.0
2025-08-23,app_store,Organic,unknown,354,0.0,37.9048,79.754,137.0353,178.059,194.3608,267.4395,294.0757,299.1174,342.4226,0.2345,0.1243,0.0706,0.0339,0.0254,0.0113,0.0085,0.0508,0.0
2025-12-09,app_store,Organic,unknown,354,0.0,53.0326,78.6109,109.2539,140.237,264.5772,400.0695,463.9074,506.9902,0.0,0.2288,0.1441,0.0565,0.0734,0.0311,0.0169,0.0113,0.0,0.0
2025-08-05,app_store,Organic,unknown,353,0.0,37.1481,86.4604,114.56,155.503,211.125,248.1125,267.2614,286.4275,320.5753,0.255,0.1501,0.0708,0.051,0.0397,0.0142,0.0198,0.0482,0.0
2025-10-18,app_store,Organic,unknown,353,0.0,18.4032,55.2117,65.0265,71.214,82.1314,90.455,94.8886,96.5724,97.5266,0.2181,0.1076,0.0652,0.0425,0.0198,0.0085,0.0057,0.0085,0.0
2025-02-25,app_store,Organic,unknown,352,0.0,25.1578,56.5725,74.8413,100.0911,116.235,149.6872,176.2406,192.6456,263.9719,0.2585,0.1761,0.0938,0.0597,0.0341,0.0256,0.0199,0.0682,0.0
2025-06-01,app_store,Organic,unknown,352,0.0,45.731,114.6118,334.768,554.5381,665.3084,954.1819,973.3436,994.1252,1079.2967,0.1932,0.1222,0.0568,0.0369,0.0256,0.0142,0.0142,0.054,0.0
2025-08-08,app_store,Organic,unknown,352,0.0,23.0385,110.3491,134.0345,201.8845,276.0014,1103.443,1274.0338,1385.336,1487.1096,0.1875,0.108,0.0455,0.0312,0.0256,0.0142,0.0142,0.0341,0.0
2025-03-06,app_store,Organic,unknown,351,0.0,24.8861,38.7023,48.8209,62.8692,90.006,98.7892,105.5434,109.6337,112.3824,0.265,0.1425,0.0598,0.0142,0.0142,0.0142,0.0171,0.0342,0.0
2025-12-12,app_store,Organic,unknown,351,0.0,17.9008,30.5886,45.1804,74.039,101.3813,162.1658,177.7199,181.049,0.0,0.2479,0.1425,0.0712,0.0427,0.0256,0.0313,0.0142,0.0,0.0
2025-07-10,app_store,Organic,unknown,350,0.0,31.6524,52.3199,66.5464,95.0073,116.759,129.0258,135.7214,150.8839,153.894,0.2486,0.16,0.0743,0.04,0.0143,0.0171,0.0029,0.0371,0.0
2025-01-16,app_store,Organic,unknown,349,0.0,35.8753,75.8704,85.1546,116.8764,155.3206,195.413,204.0324,210.469,257.745,0.2264,0.1605,0.0774,0.0602,0.0344,0.0115,0.0229,0.0287,0.0
2025-03-24,app_store,Organic,unknown,349,0.0,29.5914,48.4053,77.9569,114.0745,160.7688,213.0823,247.4331,357.5947,509.5977,0.2693,0.1891,0.0745,0.0516,0.0344,0.0229,0.0201,0.0544,0.0
2025-08-06,app_store,Organic,unknown,349,0.0,22.4332,35.9676,55.5847,71.3343,82.6111,150.3014,192.8946,218.5685,231.1366,0.2436,0.1375,0.0774,0.043,0.0115,0.0172,0.0086,0.0315,0.0
2025-08-22,app_store,Organic,unknown,349,0.0,22.11,42.4288,54.5136,66.8156,81.5694,156.1889,231.2241,244.5838,260.4337,0.1948,0.1461,0.0487,0.0258,0.0229,0.0172,0.0115,0.0315,0.0
2025-08-25,app_store,Organic,unknown,349,0.0,26.4196,35.2427,39.7855,50.6001,107.6173,114.8411,119.9921,143.1161,403.1072,0.212,0.1089,0.0487,0.0201,0.0057,0.0143,0.0057,0.0458,0.0
2025-11-17,app_store,Organic,unknown,349,0.0,25.7212,46.2176,69.1764,96.4129,145.2196,181.9032,229.4514,274.8535,0.0,0.235,0.1461,0.0544,0.0401,0.0258,0.0229,0.0201,0.0,0.0
2025-11-26,app_store,Organic,unknown,349,0.0,35.5588,47.9794,54.701,80.5916,119.0226,257.937,321.0342,423.9972,0.0,0.2751,0.149,0.0802,0.043,0.0258,0.0258,0.0229,0.0,0.0
2025-03-04,app_store,Organic,unknown,348,0.0,38.2744,64.5197,73.9387,86.082,113.4291,153.5611,191.6327,211.2828,232.1879,0.2787,0.1552,0.069,0.0603,0.0374,0.023,0.0172,0.0546,0.0
2025-07-31,app_store,Organic,unknown,348,0.0,18.3454,43.4178,53.2461,70.4006,108.4409,154.7368,159.3949,164.8227,180.5812,0.1782,0.1437,0.0489,0.0374,0.0201,0.0172,0.0144,0.0431,0.0
2025-02-01,app_store,Organic,unknown,347,0.0,27.6692,68.5806,80.5654,92.5646,114.3362,148.1884,160.4362,173.4919,214.1963,0.2565,0.17,0.0778,0.0519,0.0231,0.0346,0.0115,0.0576,0.0
2025-02-17,app_store,Organic,unknown,347,0.0,74.9714,87.0466,135.7642,194.3396,234.6745,283.5103,322.2933,376.1526,458.8537,0.2622,0.1556,0.0519,0.0432,0.0403,0.0231,0.0231,0.0461,0.0
2026-03-31,app_store,Organic,unknown,347,0.0,22.6841,62.2414,105.4827,152.9129,0.0,0.0,0.0,0.0,0.0,0.245,0.1643,0.0548,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,app_store,Organic,unknown,346,0.0,26.4715,46.1794,61.2206,184.0648,910.1964,947.7114,997.1131,1005.8663,1074.2558,0.237,0.1676,0.0809,0.0607,0.026,0.0347,0.0145,0.0491,0.0
2025-04-15,app_store,Organic,unknown,346,0.0,24.6633,51.9335,65.2045,88.5177,112.9106,127.8334,144.2087,149.496,163.6174,0.2803,0.2081,0.0896,0.0434,0.0405,0.0231,0.0145,0.0694,0.0
2025-04-16,google_play,Google Ads,[GA] WG - Android - ROAS - LATAM,345,78.2586,2.7401,4.4063,5.8157,6.753,7.5766,8.0921,8.6198,8.9226,9.77,0.2,0.1188,0.0261,0.0174,0.0029,0.0058,0.0058,0.0145,0.2268
2025-03-13,app_store,Organic,unknown,344,0.0,22.4914,43.7002,54.8544,82.7136,130.3246,148.4265,164.0854,175.2043,196.2912,0.2442,0.1802,0.0814,0.0436,0.0233,0.0262,0.0174,0.0494,0.0
2025-11-01,app_store,Organic,unknown,343,0.0,19.2394,35.3559,53.0926,80.6252,117.7496,123.2844,142.7744,155.0853,0.0,0.2041,0.1429,0.0554,0.0292,0.0029,0.0117,0.0087,0.0,0.0
2025-11-07,app_store,Organic,unknown,343,0.0,19.0189,40.8807,85.961,144.9882,168.4575,228.761,269.8224,285.4684,0.0,0.242,0.1633,0.0962,0.0496,0.0408,0.0321,0.0233,0.0,0.0
2025-01-29,app_store,Organic,unknown,342,0.0,131.5462,167.9642,192.9483,202.6505,219.1109,225.8738,232.6742,233.5608,239.0379,0.2953,0.1579,0.0936,0.0439,0.0146,0.0205,0.0117,0.0673,0.0
2025-04-05,app_store,Organic,unknown,342,0.0,27.8031,38.0967,47.8402,70.993,105.3908,158.8068,175.3147,206.2147,270.0488,0.2251,0.1637,0.0906,0.0556,0.0439,0.0175,0.0146,0.0322,0.0
2025-04-07,app_store,Organic,unknown,342,0.0,32.1105,52.9042,66.0206,90.1096,128.4101,225.7942,245.0327,256.0525,311.697,0.2924,0.1901,0.0936,0.0702,0.0439,0.0263,0.0175,0.0351,0.0
2025-05-26,app_store,Organic,unknown,342,0.0,23.5635,57.6898,125.1216,203.1269,302.7584,353.8964,396.7794,414.5868,450.2278,0.2485,0.152,0.0877,0.0585,0.0292,0.0175,0.0205,0.0409,0.0
2025-10-25,app_store,Organic,unknown,342,0.0,17.5494,37.5852,47.7314,64.1306,68.5405,79.5262,88.5877,92.444,0.0,0.2193,0.114,0.0497,0.0263,0.0117,0.0146,0.0117,0.0,0.0
2025-03-08,app_store,Organic,unknown,341,0.0,63.6342,79.0442,86.0909,115.741,150.789,195.5862,227.0106,254.1532,293.9349,0.2581,0.1584,0.0909,0.0616,0.044,0.0352,0.0264,0.0587,0.0
